"income","loan_size","collateral","city","LTV","PD"
8000,236405,198200,"IL.Chicago",1.19275983854692,0.0389701618991102
10000,416190,203500,"MI.Detroit",2.04515970515971,0.0245066616152395
14000,422298,609900,"IL.Chicago",0.692405312346286,0.0177465865096814
8000,211506,301100,"CA.Los.Angeles",0.702444370640983,0.0130601233795949
10000,359834,173200,"IL.Chicago",2.07756351039261,0.0105205758966365
10000,222434,282000,"IL.Chicago",0.78877304964539,0.0363173109703643
22000,409614,462500,"IL.Chicago",0.885651891891892,0.0370347596497286
4000,174064,185700,"IL.Chicago",0.937339795368875,0.0353560395406967
4000,350702,291400,"CA.Los.Angeles",1.20350720658888,0.00135845401392311
16000,349673,273300,"IL.Chicago",1.27944749359678,0.0506989837554978
8000,509283,577700,"CA.Los.Angeles",0.881570019041025,0.0149276862530564
6000,169530,347400,"IL.Chicago",0.487996545768566,0.0118588943802309
10000,269259,258900,"IL.Chicago",1.04001158748552,0.00530915320383224
16000,300642,431600,"IL.Chicago",0.696575532900834,0.00136519285048477
8000,76039,132200,"IL.Chicago",0.57518154311649,0.0228862567698631
10000,400737,295600,"MI.Detroit",1.35567320703654,0.0279925226038357
12000,318930,326200,"MI.Detroit",0.977713059472716,0.0347075937124814
16000,339683,382400,"IL.Chicago",0.888292364016736,0.00153720344020218
12000,412067,659000,"MI.Detroit",0.625291350531108,0.0000654630579529556
10000,161454,204700,"IL.Chicago",0.788734733756717,0.0169860175587592
12000,370883,321400,"IL.Chicago",1.15396079651525,0.0527181945152753
4000,223739,293800,"IL.Chicago",0.761535057862492,0.0324595736864412
16000,365264,588800,"IL.Chicago",0.620353260869565,0.0245640253440335
20000,288863,389000,"MI.Detroit",0.742578406169666,0.0273540141052072
6000,259400,351900,"MI.Detroit",0.737141233304916,0.00130005000174627
8000,378756,408700,"CA.Los.Angeles",0.926733545387815,0.0243218187857987
6000,256505,238900,"IL.Chicago",1.07369192130599,0.0162197914919559
8000,273248,298200,"CA.Los.Angeles",0.916324614352783,0.0414731534713458
6000,167457,167500,"IL.Chicago",0.99974328358209,0.0205555186488869
14000,291119,341000,"MI.Detroit",0.853721407624633,0.0362281136986257
10000,360506,391500,"IL.Chicago",0.920832694763729,0.00149337308030453
18000,384957,455200,"MI.Detroit",0.845687609841828,0.00991757621535305
8000,419259,369300,"MI.Detroit",1.13528025995126,0.0154407070983811
10000,450616,653300,"MI.Detroit",0.689753558855044,0.0245384933331617
4000,403650,389900,"IL.Chicago",1.03526545268017,0.0348530529718043
6000,335650,554500,"CA.Los.Angeles",0.605320108205591,0.00546882949863343
8000,391521,358700,"IL.Chicago",1.09149986060775,0.0294048920864262
6000,356108,485200,"CA.Los.Angeles",0.7339406430338,0.00159327522358532
10000,411182,433000,"MI.Detroit",0.949612009237875,0.0212666872840667
8000,322162,416700,"CA.Los.Angeles",0.773126949844013,0.0168677489389316
10000,352880,451000,"IL.Chicago",0.782439024390244,0.0338798378917684
8000,355841,299700,"IL.Chicago",1.18732399065732,0.0377461657320355
14000,359780,418900,"IL.Chicago",0.858868465027453,0.0420923620693236
14000,436342,569800,"IL.Chicago",0.765780975780976,0.00814367449074318
12000,378617,126800,"CA.Los.Angeles",2.98593848580442,0.0575226516749461
6000,308139,312300,"MI.Detroit",0.986676272814601,0.0405895161504049
8000,387045,487200,"IL.Chicago",0.794427339901478,0.0339796310367794
8000,267923,169200,"MI.Detroit",1.58346926713948,0.0752438145501514
10000,321956,247700,"IL.Chicago",1.299781994348,0.0611438019979449
20000,409275,535800,"MI.Detroit",0.763857782754759,0.0169524508663094
10000,380219,416000,"MI.Detroit",0.913987980769231,0.0051936987663092
10000,219335,230400,"CA.Los.Angeles",0.951974826388889,0.0392034230286814
6000,425807,444100,"IL.Chicago",0.958808826840802,0.0375697782577263
4000,360451,313600,"CA.Los.Angeles",1.14939732142857,0.0314168791712673
6000,204298,122800,"CA.Los.Angeles",1.66366449511401,0.0538962369661331
14000,412505,337700,"IL.Chicago",1.22151317737637,0.0398255201299195
10000,318580,405400,"IL.Chicago",0.785841144548594,0.00672548396217262
6000,294328,241000,"MI.Detroit",1.22127800829876,0.0240346577697847
16000,388598,512500,"CA.Los.Angeles",0.75824,0.0291603119130153
10000,395058,182100,"IL.Chicago",2.16945634266886,0.0155638657953296
6000,323662,401700,"MI.Detroit",0.805730644759771,0.0208968262647539
12000,314520,214200,"IL.Chicago",1.46834733893557,0.050315695194474
0,230506,241900,"CA.Los.Angeles",0.952897891690781,0.0105239749808068
16000,395321,430900,"IL.Chicago",0.917430958459039,0.044102532736405
14000,326584,492500,"MI.Detroit",0.663114720812183,0.0121566566406506
10000,362419,401400,"CA.Los.Angeles",0.902887394120578,0.0418715139190258
20000,219210,160100,"CA.Los.Angeles",1.36920674578389,0.0331334540468088
8000,460106,590100,"IL.Chicago",0.779708523978987,0.00624583521192422
16000,353687,501700,"MI.Detroit",0.704977077935021,0.0154330234434729
8000,270525,318300,"IL.Chicago",0.84990574929312,0.0276985049354447
10000,407990,351400,"CA.Los.Angeles",1.16104154809334,0.00498809255639603
20000,285007,384100,"IL.Chicago",0.742012496745639,0.0339597007035903
14000,206199,415600,"CA.Los.Angeles",0.496147738209817,0.00249003404291871
12000,488335,603400,"IL.Chicago",0.809305601590984,0.02140079801138
8000,493470,557300,"MI.Detroit",0.885465637897003,0.022686909449753
6000,164002,257600,"CA.Los.Angeles",0.636653726708075,0.0249406552329199
2000,294419,399400,"IL.Chicago",0.737153229844767,0.00629813369714334
6000,365552,406800,"IL.Chicago",0.898603736479843,0.0367525622073136
8000,180039,215400,"CA.Los.Angeles",0.8358356545961,0.0102077700396032
8000,355243,324200,"MI.Detroit",1.09575262183837,0.0281512122478092
20000,429734,480200,"MI.Detroit",0.894906289046231,0.0284907999579658
6000,200721,199400,"IL.Chicago",1.00662487462387,0.0354689186273582
12000,345033,425900,"IL.Chicago",0.810126790326368,0.0298451823117202
14000,437686,439500,"MI.Detroit",0.995872582480091,0.0223900849682997
12000,170616,286300,"CA.Los.Angeles",0.595934334614041,0.00282848132485859
8000,316850,388300,"IL.Chicago",0.815992789080608,0.0268743203236908
6000,276800,256900,"MI.Detroit",1.0774620474893,0.000186323757189496
8000,469116,574800,"MI.Detroit",0.816137787056367,0.000376919917242907
8000,292882,326100,"IL.Chicago",0.898135541245017,0.0195530406592465
10000,211759,131000,"CA.Los.Angeles",1.61648091603053,0.00988838809741144
16000,469449,493000,"MI.Detroit",0.952229208924949,0.00843802620205394
10000,271422,304200,"MI.Detroit",0.892248520710059,0.00209285992933451
6000,399596,621000,"CA.Los.Angeles",0.643471819645733,0.0231866394942566
12000,369027,387700,"IL.Chicago",0.951836471498581,0.0359134695512963
6000,192257,229800,"MI.Detroit",0.836627502175805,0.0375134690743214
8000,99832,132500,"IL.Chicago",0.753449056603774,0.029867299480997
8000,504323,546900,"IL.Chicago",0.922148473212653,0.0139075585838881
18000,102650,158100,"IL.Chicago",0.649272612270715,0.0170758551246171
4000,280163,297500,"CA.Los.Angeles",0.941724369747899,0.0368167333358638
6000,296405,109500,"IL.Chicago",2.70689497716895,0.0757388696282726
14000,237975,353700,"IL.Chicago",0.672815945716709,0.0179324144499933
10000,343325,386800,"IL.Chicago",0.887603412616339,0.0310461660041874
6000,14020,76300,"CA.Los.Angeles",0.183748361730013,0.000260754384959134
8000,375502,404000,"CA.Los.Angeles",0.929460396039604,0.021245294084725
6000,306157,285200,"CA.Los.Angeles",1.07348176718093,0.0510408083480061
4000,269566,308200,"MI.Detroit",0.874646333549643,0.0319062333376398
12000,265229,294800,"IL.Chicago",0.89969131614654,0.0196996976873339
10000,190481,364900,"IL.Chicago",0.522008769525897,0.00102389701760496
6000,441488,561200,"IL.Chicago",0.786685673556664,0.0304549677958251
10000,221990,304300,"IL.Chicago",0.729510351626684,0.00876845094342526
4000,360513,349000,"IL.Chicago",1.03298853868195,0.0309994043442943
6000,302522,414300,"CA.Los.Angeles",0.730200337919382,0.0139837392118584
10000,418764,615000,"IL.Chicago",0.680917073170732,0.0210844865235377
4000,308556,159700,"IL.Chicago",1.93209768315592,0.00709265421294451
16000,246051,86800,"CA.Los.Angeles",2.83468894009217,0.00988825096144375
8000,318281,404200,"IL.Chicago",0.787434438396833,0.00582536671198364
4000,475542,22300,"CA.Los.Angeles",21.3247533632287,0.763235537837144
8000,258819,345400,"MI.Detroit",0.749331210191083,0.00408386893721615
10000,249556,296200,"MI.Detroit",0.842525320729237,0.0256690233484068
8000,432064,536500,"IL.Chicago",0.805338303821062,0.029169439334473
18000,655626,795300,"CA.Los.Angeles",0.824375707280272,0.00661560598168587
8000,291004,88800,"MI.Detroit",3.27707207207207,0.0610448140976463
8000,259651,355500,"IL.Chicago",0.730382559774965,0.0116761955538979
6000,206493,240900,"CA.Los.Angeles",0.857173100871731,0.0133257701657151
14000,216950,249100,"IL.Chicago",0.870935367322361,0.0236366546323402
6000,569162,298800,"MI.Detroit",1.90482597054886,0.078243674638062
8000,290910,234100,"IL.Chicago",1.24267407090987,0.0565019574117267
2000,162981,104100,"MI.Detroit",1.56561959654179,0.0692765850035939
14000,212514,146300,"IL.Chicago",1.45259056732741,0.0100276094345454
16000,488728,693100,"IL.Chicago",0.705133458375415,0.0112015853989513
6000,205853,208800,"IL.Chicago",0.985886015325671,0.0198616914921906
8000,360706,348200,"MI.Detroit",1.03591614014934,0.000929690923515439
16000,190810,229500,"CA.Los.Angeles",0.831416122004357,0.0395716462536306
10000,463627,413100,"MI.Detroit",1.1223117889131,0.0560994163523411
18000,186412,250300,"IL.Chicago",0.744754294846185,0.0198056824723422
2000,451009,816000,"CA.Los.Angeles",0.552707107843137,0.010340749151955
14000,237742,242700,"IL.Chicago",0.979571487433045,0.0372161710509411
16000,163656,202200,"IL.Chicago",0.809376854599407,0.025024367117627
2000,355986,437200,"CA.Los.Angeles",0.814240622140897,0.03430248762789
4000,259753,390700,"IL.Chicago",0.664840030714103,0.00539918361179761
10000,304080,348900,"MI.Detroit",0.871539122957868,0.014080809936182
4000,52457,77900,"IL.Chicago",0.673388960205392,0.0204494348351321
16000,247462,171000,"IL.Chicago",1.44714619883041,0.067021453939699
6000,261959,240800,"IL.Chicago",1.0878696013289,0.0504311120079306
4000,54004,58700,"IL.Chicago",0.92,0.0254125252771191
14000,307498,417100,"CA.Los.Angeles",0.737228482378326,0.0136909998122243
14000,395576,169200,"IL.Chicago",2.33791962174941,0.0104520721280739
4000,261250,324600,"IL.Chicago",0.804836722119532,0.026739310420286
6000,251946,233200,"MI.Detroit",1.0803859348199,0.0365348289275218
12000,440556,261500,"CA.Los.Angeles",1.68472657743786,0.0217525030312931
6000,532706,443400,"CA.Los.Angeles",1.20141181777176,0.056672732574337
8000,434712,687300,"MI.Detroit",0.63249236141423,0.0287682046359523
2000,345411,485300,"CA.Los.Angeles",0.711747372759118,0.00816426589160642
12000,354054,441000,"MI.Detroit",0.802843537414966,0.0292315956779809
6000,268244,266400,"IL.Chicago",1.00692192192192,0.00228096172856985
2000,154442,114800,"IL.Chicago",1.34531358885017,0.0376613418844284
10000,370758,431600,"MI.Detroit",0.859031510658017,0.0416884093999905
8000,179859,246800,"MI.Detroit",0.728764181523501,0.00530524066138362
0,514875,621300,"CA.Los.Angeles",0.828705939159826,0.00107589757731365
6000,394660,590000,"IL.Chicago",0.668915254237288,0.00464763001229267
18000,216780,173300,"IL.Chicago",1.25089440276976,0.00652053631438008
16000,284400,367000,"IL.Chicago",0.774931880108992,0.0218156770129538
8000,323713,438200,"CA.Los.Angeles",0.738733455043359,0.00504343853912574
6000,232412,308300,"IL.Chicago",0.753850145961726,0.0107119157056838
10000,324705,245600,"IL.Chicago",1.32208876221498,0.0377377997480909
4000,312419,530800,"IL.Chicago",0.588581386586285,0.013310109396619
16000,239041,231600,"CA.Los.Angeles",1.0321286701209,0.0335015154007885
4000,309016,259600,"CA.Los.Angeles",1.19035439137134,0.0368345326234411
6000,237342,345000,"CA.Los.Angeles",0.687947826086956,0.0000361018306925974
14000,293070,347900,"CA.Los.Angeles",0.842397240586375,0.0355316915829059
14000,228457,322200,"CA.Los.Angeles",0.70905338299193,0.00252909509076523
2000,408240,329200,"MI.Detroit",1.24009720534629,0.0557005517122184
10000,157772,145500,"IL.Chicago",1.08434364261168,0.00171304651977802
6000,291561,364600,"IL.Chicago",0.799673614920461,0.0196963917987635
10000,148998,146500,"MI.Detroit",1.01705119453925,0.0212521889925295
8000,278524,384100,"IL.Chicago",0.725134079666753,0.0233749127872479
12000,325015,339100,"MI.Detroit",0.958463580064878,0.0459403933769509
12000,376532,270800,"IL.Chicago",1.39044313146233,0.0556939535604684
14000,380242,590500,"CA.Los.Angeles",0.643932260795936,0.0318473849859201
12000,299834,293400,"IL.Chicago",1.02192910702113,0.033557426645936
6000,222833,287900,"IL.Chicago",0.773994442514762,0.038327023294357
6000,468340,375500,"MI.Detroit",1.24724367509987,0.00980412105678242
12000,517418,462400,"IL.Chicago",1.11898356401384,0.0110596758069849
4000,310568,320800,"MI.Detroit",0.968104738154614,0.0398000520990408
10000,489443,540100,"IL.Chicago",0.906208109609332,0.0371225312387289
6000,556120,564900,"MI.Detroit",0.984457426093114,0.00641909082198097
6000,262707,270800,"CA.Los.Angeles",0.97011447562777,0.0223561463025467
12000,314724,375300,"IL.Chicago",0.8385931254996,0.032771881741801
16000,516368,630900,"CA.Los.Angeles",0.818462513869076,0.0182556528947095
8000,460610,362400,"MI.Detroit",1.27099889624724,0.0178758137384417
14000,418994,655400,"CA.Los.Angeles",0.639295086969789,0.0258995195923255
10000,190216,151000,"IL.Chicago",1.25970860927152,0.0547463074190209
14000,180416,221400,"MI.Detroit",0.814887082204155,0.0192236122406427
10000,115690,201900,"MI.Detroit",0.573006438831104,0.0266147593091492
12000,291580,391700,"CA.Los.Angeles",0.744396221598162,0.0118775951027087
2000,302543,504200,"CA.Los.Angeles",0.600045616818723,0.0168158562986858
12000,276137,372400,"IL.Chicago",0.741506444683136,0.0094131765392514
12000,243035,257800,"CA.Los.Angeles",0.942726920093095,0.0385998934620674
8000,252351,289100,"IL.Chicago",0.872884814942926,0.0416695081591626
4000,215287,140800,"CA.Los.Angeles",1.52902698863636,0.0618505359018702
10000,379177,596500,"MI.Detroit",0.63566974015088,0.0119918665731804
6000,282660,363200,"MI.Detroit",0.778248898678414,0.0244565625442493
6000,412987,477300,"MI.Detroit",0.865256652000838,0.0425895760068844
12000,345375,482500,"IL.Chicago",0.71580310880829,0.0343624289538542
16000,277969,284400,"IL.Chicago",0.977387482419128,0.0327522250686118
16000,336163,345300,"MI.Detroit",0.973538951636258,0.0157794949235392
10000,239911,230000,"MI.Detroit",1.04309130434783,0.0170813898474524
22000,232753,188700,"IL.Chicago",1.23345521992581,0.0318882084284356
12000,319003,349100,"IL.Chicago",0.913786880549986,0.0434840485072542
20000,215318,133900,"IL.Chicago",1.60805078416729,0.0631987684566284
4000,318953,333600,"IL.Chicago",0.95609412470024,0.0454300778684742
10000,389950,488800,"CA.Los.Angeles",0.797770049099836,0.0303189102013251
10000,317512,360900,"CA.Los.Angeles",0.879778331947908,0.0398938461066414
12000,395968,374000,"MI.Detroit",1.05873796791444,0.0256635234409515
8000,360359,360600,"IL.Chicago",0.999331669439823,0.0167046975928536
10000,132149,266100,"MI.Detroit",0.496614054866591,0.0132393070210862
12000,358638,387200,"MI.Detroit",0.926234504132231,0.0412354255633482
14000,328312,371000,"IL.Chicago",0.884938005390836,0.0406482218139986
4000,278125,330200,"IL.Chicago",0.842292549969715,0.0379298547572831
10000,371364,579800,"CA.Los.Angeles",0.6405036219386,0.0189023691347065
16000,222728,208700,"IL.Chicago",1.06721609966459,0.037485805709795
12000,392766,483200,"MI.Detroit",0.812843543046358,0.0272171445461664
4000,216297,204000,"MI.Detroit",1.06027941176471,0.0335236616965536
6000,188926,264600,"IL.Chicago",0.71400604686319,0.0174152487052968
6000,382239,577600,"CA.Los.Angeles",0.661771121883656,0.0330603681584774
10000,211583,324800,"IL.Chicago",0.651425492610837,0.0296146177697071
6000,176853,184400,"IL.Chicago",0.959072668112798,0.0420621732453744
12000,340292,408100,"IL.Chicago",0.833844645920118,0.0413983340672941
14000,130494,120000,"IL.Chicago",1.08745,0.020536628458167
10000,203355,245200,"MI.Detroit",0.82934339314845,0.0322311921137395
10000,127400,137400,"MI.Detroit",0.927219796215429,0.0425693882997331
2000,362593,316800,"IL.Chicago",1.14454861111111,0.0108353495128973
14000,348750,403000,"IL.Chicago",0.865384615384615,0.0182472090606237
12000,93455,96700,"IL.Chicago",0.966442605997932,0.0264454476534598
10000,349158,631800,"CA.Los.Angeles",0.552640075973409,0.0117599867338473
8000,396651,420300,"IL.Chicago",0.943733047822984,0.0224652473571471
16000,212797,333800,"MI.Detroit",0.637498502097064,0.0279287987734238
26000,236383,272600,"IL.Chicago",0.867142333088775,0.00900593750876892
12000,395581,339600,"CA.Los.Angeles",1.16484393404005,0.0446689153742568
18000,223521,116600,"MI.Detroit",1.9169897084048,0.0674521456048571
12000,313161,401300,"MI.Detroit",0.780366309494144,0.0114271672132475
10000,215606,231300,"CA.Los.Angeles",0.932148724600086,0.0142766472525287
6000,301032,368500,"IL.Chicago",0.816911804613297,0.0122075511405007
